tenant,request_id,submit_time,ttft_ms,total_latency_ms,tokens_out,error
quiet_user,118,1776630965.2400737,42.566537857055664,750.870943069458,61,
quiet_user,144,1776630981.471703,47.142744064331055,751.427412033081,61,
quiet_user,0,1776630841.0967114,5817.849159240723,6994.327545166016,64,
quiet_user,35,1776630878.1525638,33.75649452209473,751.6064643859863,60,
quiet_user,261,1776631080.0007172,33.0958366394043,749.2265701293945,64,
quiet_user,270,1776631084.915431,32.98330307006836,750.6058216094971,64,
quiet_user,317,1776631136.7297244,45.46356201171875,753.8824081420898,63,
quiet_user,51,1776630893.8306901,41.286468505859375,761.4905834197998,64,
quiet_user,16,1776630855.2144785,38.05422782897949,752.709150314331,61,
quiet_user,3,1776630845.7527943,1230.1547527313232,2365.406274795532,63,
quiet_user,2,1776630844.6387787,2328.2487392425537,3483.5996627807617,64,
quiet_user,244,1776631066.7942097,38.2082462310791,757.2622299194336,64,
quiet_user,22,1776630862.7674143,38.521766662597656,759.713888168335,64,
quiet_user,224,1776631043.5234642,30.168771743774414,746.2623119354248,64,
quiet_user,257,1776631075.7558482,48.05254936218262,753.7484169006348,63,
quiet_user,149,1776630985.9389102,32.23013877868652,749.3023872375488,60,
quiet_user,44,1776630888.2971363,36.451101303100586,756.7801475524902,64,
quiet_user,41,1776630886.013786,32.43446350097656,754.0583610534668,64,
quiet_user,53,1776630895.5654867,38.43188285827637,751.6429424285889,64,
quiet_user,67,1776630907.247881,46.13542556762695,755.7239532470703,63,
quiet_user,318,1776631138.42109,31.440258026123047,745.1865673065186,64,
quiet_user,98,1776630939.856011,39.96086120605469,745.5873489379883,62,
quiet_user,276,1776631092.2276013,35.06827354431152,747.9970455169678,64,
quiet_user,114,1776630964.5720034,33.59174728393555,756.0286521911621,64,
quiet_user,213,1776631036.4003065,36.9107723236084,750.3283023834229,64,
quiet_user,269,1776631084.657489,39.84808921813965,759.7396373748779,64,
quiet_user,306,1776631129.1787395,29.872655868530273,746.9174861907959,64,
