tenant,request_id,submit_time,ttft_ms,total_latency_ms,tokens_out,prompt_tokens,error
quiet_2,179,1776748719.5220335,53.116798400878906,668.9267158508301,60,64,
quiet_2,14,1776748545.5596282,50.3997802734375,646.249532699585,63,64,
quiet_2,77,1776748607.7583323,110.2750301361084,904.0820598602295,63,2048,
quiet_2,189,1776748729.0823913,213.16790580749512,893.5432434082031,63,64,
quiet_2,106,1776748636.726881,115.04197120666504,637.7792358398438,61,64,
quiet_2,120,1776748654.0320873,56.14209175109863,607.215166091919,62,64,
quiet_2,161,1776748696.7700272,56.678056716918945,547.3380088806152,63,64,
quiet_2,203,1776748742.321887,93.26624870300293,672.1746921539307,63,64,
quiet_2,222,1776748764.1944451,60.328006744384766,700.0203132629395,63,512,
quiet_2,247,1776748793.1012428,93.08886528015137,790.9636497497559,63,512,
quiet_2,29,1776748561.5105526,64.62764739990234,720.0522422790527,63,512,
quiet_2,80,1776748608.6271472,64.21303749084473,64.21303749084473,0,8192,
quiet_2,82,1776748613.9963539,78.62544059753418,684.1027736663818,63,512,
quiet_2,167,1776748709.3225827,161.97562217712402,748.6610412597656,63,2048,
quiet_2,148,1776748684.862141,96.87447547912598,1019.5958614349365,63,2048,
quiet_2,204,1776748742.5397863,52.30879783630371,52.30879783630371,0,8192,
quiet_2,38,1776748572.9634225,34.633636474609375,769.1636085510254,63,64,
quiet_2,57,1776748589.0272665,167.7565574645996,1035.973072052002,63,2048,
quiet_2,34,1776748566.9256022,231.2932014465332,939.399003982544,62,2048,
quiet_2,83,1776748614.0968947,61.686038970947266,664.9837493896484,63,512,
quiet_2,40,1776748573.9269729,53.574323654174805,821.5632438659668,63,64,
quiet_2,141,1776748679.980335,103.52826118469238,704.0033340454102,63,2048,
quiet_2,240,1776748786.0159023,120.55349349975586,848.2627868652344,63,512,
quiet_2,245,1776748788.2047632,52.76966094970703,794.7483062744141,62,64,
quiet_2,258,1776748806.5383198,47.31893539428711,860.3997230529785,63,64,
quiet_2,266,1776748817.594257,99.96318817138672,764.9860382080078,63,64,
quiet_2,111,1776748642.9479547,98.59752655029297,922.1014976501465,63,64,
quiet_2,113,1776748644.180482,60.559749603271484,754.6966075897217,63,64,
quiet_2,154,1776748690.4994726,98.69170188903809,797.682523727417,63,64,
quiet_2,176,1776748716.7631395,53.07817459106445,548.4654903411865,63,64,
quiet_2,22,1776748554.658502,57.68394470214844,859.0371608734131,63,512,
quiet_2,44,1776748580.1792583,103.90877723693848,802.8707504272461,63,512,
quiet_2,55,1776748588.0482264,78.6142349243164,720.7188606262207,63,2048,
quiet_2,91,1776748620.5494063,79.12826538085938,845.6919193267822,63,2048,
quiet_2,116,1776748647.4499905,80.66534996032715,663.5990142822266,63,64,
quiet_2,136,1776748670.4162445,100.92830657958984,779.4022560119629,63,2048,
quiet_2,271,1776748819.6300383,122.72000312805176,764.0507221221924,63,512,
quiet_2,279,1776748822.5969882,90.77644348144531,909.182071685791,63,512,
quiet_2,105,1776748635.5491188,106.94146156311035,701.9405364990234,55,64,
quiet_2,143,1776748681.830382,53.4512996673584,1137.4051570892334,63,64,
quiet_2,196,1776748734.6666868,66.58172607421875,798.2187271118164,63,512,
quiet_2,198,1776748738.0095475,46.196937561035156,618.1204319000244,63,64,
quiet_2,61,1776748593.1383493,205.6570053100586,1280.6448936462402,63,512,
quiet_2,76,1776748606.6684883,52.1848201751709,52.1848201751709,0,8192,
quiet_2,187,1776748725.1438925,115.0970458984375,656.7747592926025,61,2048,
quiet_2,232,1776748773.6718175,134.63592529296875,854.8119068145752,63,512,
quiet_2,237,1776748783.692474,176.0263442993164,859.8508834838867,63,2048,
quiet_2,85,1776748616.5799756,63.28439712524414,827.0473480224609,63,512,
quiet_2,159,1776748694.1838725,84.85889434814453,644.8183059692383,63,64,
quiet_2,195,1776748734.0559225,106.75215721130371,834.2876434326172,63,2048,
quiet_2,205,1776748743.275206,86.12513542175293,859.4179153442383,63,64,
quiet_2,100,1776748629.390715,83.23073387145996,691.58935546875,63,2048,
