tenant,request_id,submit_time,ttft_ms,total_latency_ms,tokens_out,prompt_tokens,error
quiet_2,289,1776750133.7113712,47.38807678222656,1094.6552753448486,64,0,
quiet_2,262,1776750106.7992322,52.970170974731445,1125.2193450927734,64,0,
quiet_2,68,1776749910.8730435,67.6114559173584,1114.0954494476318,63,0,
quiet_2,213,1776750054.3822966,65.01936912536621,1097.4185466766357,63,0,
quiet_2,268,1776750115.417675,52.35552787780762,1111.1342906951904,64,0,
quiet_2,20,1776749857.1183035,75.23059844970703,1115.581750869751,63,0,
quiet_2,55,1776749891.5056093,74.39637184143066,1113.3811473846436,63,0,
quiet_2,136,1776749984.1300488,73.55141639709473,608.264684677124,30,0,
quiet_2,164,1776750012.6129708,69.87977027893066,1105.1726341247559,63,0,
quiet_2,78,1776749919.9417934,50.20856857299805,1103.691577911377,64,0,
quiet_2,114,1776749959.1186876,51.71346664428711,1111.0420227050781,64,0,
quiet_2,243,1776750087.732462,46.27704620361328,1099.0288257598877,59,0,
quiet_2,296,1776750140.3167467,54.86869812011719,1124.678611755371,64,0,
quiet_2,198,1776750042.7991035,73.7454891204834,1142.7745819091797,63,0,
quiet_2,286,1776750131.352979,52.327871322631836,1109.0526580810547,64,0,
quiet_2,57,1776749894.6715374,50.65774917602539,1104.9561500549316,64,0,
quiet_2,63,1776749900.8256671,56.91981315612793,1113.5919094085693,64,0,
quiet_2,86,1776749931.3227262,51.71537399291992,1110.626220703125,64,0,
quiet_2,263,1776750108.0364285,58.46548080444336,1126.0123252868652,64,0,
quiet_2,42,1776749875.5091233,59.96370315551758,1114.6090030670166,64,0,
quiet_2,82,1776749929.1179407,53.64871025085449,1105.825662612915,64,0,
quiet_2,220,1776750060.197022,62.300920486450195,1125.4653930664062,61,0,
quiet_2,244,1776750088.899948,65.7205581665039,1099.4932651519775,62,0,
quiet_2,207,1776750050.496483,75.37984848022461,1116.637945175171,63,0,
quiet_2,230,1776750070.3920183,65.11592864990234,981.9557666778564,51,0,
quiet_2,245,1776750089.2908094,58.59088897705078,1109.35640335083,63,0,
quiet_2,275,1776750124.0050347,64.10646438598633,1114.0291690826416,64,0,
quiet_2,182,1776750026.6780362,58.24446678161621,1112.6632690429688,64,0,
quiet_2,75,1776749916.2408328,51.65600776672363,1104.133129119873,64,0,
quiet_2,2,1776749842.860555,2126.3861656188965,3275.886058807373,62,0,
quiet_2,51,1776749886.4278405,56.57219886779785,1112.0431423187256,64,0,
quiet_2,54,1776749888.9491818,61.783790588378906,1118.304967880249,64,0,
quiet_2,110,1776749954.4746957,69.15283203125,1105.7913303375244,60,0,
quiet_2,175,1776750021.393201,45.38106918334961,1098.4973907470703,64,0,
quiet_2,191,1776750035.958821,49.468040466308594,1098.9227294921875,64,0,
quiet_2,199,1776750043.8215022,54.22329902648926,1113.5401725769043,64,0,
quiet_2,206,1776750046.9381092,79.09274101257324,1108.7875366210938,63,0,
quiet_2,11,1776749849.3895514,76.11441612243652,1128.690481185913,63,0,
quiet_2,40,1776749873.7772868,51.75304412841797,1102.7774810791016,64,0,
quiet_2,224,1776750065.7608228,52.53911018371582,1100.1229286193848,64,0,
quiet_2,231,1776750072.1937666,46.88429832458496,1098.9866256713867,64,0,
quiet_2,241,1776750085.2220354,78.69863510131836,1141.524314880371,63,0,
quiet_2,5,1776749844.543014,445.9881782531738,1601.0494232177734,59,0,
quiet_2,141,1776749987.3666918,51.821231842041016,1111.8123531341553,64,0,
quiet_2,254,1776750098.800763,49.54648017883301,1099.9424457550049,64,0,
quiet_2,87,1776749932.0975301,71.15459442138672,1102.403163909912,62,0,
quiet_2,92,1776749935.5149462,74.38826560974121,1115.384578704834,63,0,
quiet_2,121,1776749964.7631867,59.86380577087402,1122.3506927490234,62,0,
quiet_2,127,1776749970.6568575,64.67604637145996,1110.6359958648682,60,0,
quiet_2,278,1776750126.2012448,58.04872512817383,1119.9584007263184,63,0,
quiet_2,279,1776750126.2440405,49.294471740722656,1110.24808883667,62,0,
quiet_2,290,1776750133.7796192,61.963796615600586,1090.8794403076172,63,0,
