tenant,request_id,submit_time,ttft_ms,total_latency_ms,tokens_out,prompt_tokens,error
quiet_2,51,1776746596.1181183,90.85607528686523,2296.8783378601074,114,0,
quiet_2,180,1776746735.1039944,112.1673583984375,1285.2699756622314,60,0,
quiet_2,84,1776746640.3036175,94.01512145996094,556.4515590667725,24,0,
quiet_2,104,1776746658.6454718,102.5850772857666,2336.5652561187744,126,0,
quiet_2,291,1776746844.3784688,72.11589813232422,2296.8599796295166,121,0,
quiet_2,57,1776746604.3623996,92.47565269470215,2299.448251724243,117,0,
quiet_2,64,1776746612.1444414,87.82124519348145,2314.939260482788,125,0,
quiet_2,103,1776746658.433887,96.79698944091797,1495.3913688659668,75,0,
quiet_2,152,1776746709.2851257,84.07783508300781,2328.8464546203613,120,0,
quiet_2,216,1776746767.1943917,103.66082191467285,2322.268486022949,126,0,
quiet_2,16,1776746563.6266215,109.2677116394043,2329.5483589172363,122,0,
quiet_2,175,1776746731.1081555,73.62508773803711,2331.0117721557617,124,0,
quiet_2,200,1776746754.1674936,94.55132484436035,2314.8884773254395,124,0,
quiet_2,223,1776746774.092396,71.46859169006348,2330.9977054595947,125,0,
quiet_2,239,1776746794.6566904,78.27162742614746,2319.1115856170654,121,0,
quiet_2,274,1776746833.4866655,71.39420509338379,2308.8510036468506,114,0,
quiet_2,52,1776746596.3852453,91.46285057067871,2318.8185691833496,127,0,
quiet_2,82,1776746638.814528,111.3581657409668,2329.6658992767334,122,0,
quiet_2,179,1776746733.0066252,94.9246883392334,1888.3521556854248,97,0,
quiet_2,183,1776746736.9413548,104.25257682800293,2335.416793823242,125,0,
quiet_2,37,1776746576.0706136,61.1262321472168,2291.107654571533,126,0,
quiet_2,53,1776746596.9625893,91.66526794433594,2306.954860687256,121,0,
quiet_2,68,1776746620.56706,73.51899147033691,2333.6117267608643,119,0,
quiet_2,97,1776746648.988409,103.75714302062988,1313.6920928955078,66,0,
quiet_2,186,1776746742.1429057,81.21681213378906,1439.2054080963135,77,0,
quiet_2,71,1776746623.9879074,101.38344764709473,511.3532543182373,21,0,
quiet_2,91,1776746643.5517461,96.55928611755371,2322.840452194214,126,0,
quiet_2,126,1776746680.0261307,96.30370140075684,2318.8092708587646,122,0,
quiet_2,115,1776746669.2265766,107.61332511901855,566.4172172546387,24,0,
quiet_2,148,1776746705.9644854,100.67868232727051,1931.9708347320557,101,0,
quiet_2,193,1776746747.890806,103.48629951477051,2340.0418758392334,120,0,
quiet_2,7,1776746558.4415734,98.4811782836914,2321.0551738739014,121,0,
quiet_2,61,1776746607.992703,96.63009643554688,2320.260524749756,124,0,
quiet_2,129,1776746683.4845083,89.30420875549316,2331.5446376800537,121,0,
quiet_2,248,1776746800.9246528,103.6677360534668,2311.1143112182617,121,0,
quiet_2,2,1776746552.526296,175.63629150390625,2399.301290512085,125,0,
quiet_2,54,1776746598.639548,78.7801742553711,2317.4774646759033,121,0,
quiet_2,254,1776746808.5392048,85.20841598510742,1136.7549896240234,57,0,
quiet_2,256,1776746810.9434137,95.92628479003906,2315.7122135162354,124,0,
quiet_2,13,1776746562.0101986,92.62943267822266,2313.424825668335,126,0,
quiet_2,182,1776746736.395648,100.57401657104492,1242.2819137573242,62,0,
quiet_2,236,1776746789.0229378,96.3747501373291,2307.2915077209473,119,0,
quiet_2,45,1776746589.1717885,103.48248481750488,1613.318920135498,81,0,
quiet_2,281,1776746836.7643638,81.62832260131836,2320.5432891845703,106,0,
quiet_2,69,1776746620.8512626,110.27050018310547,2331.2418460845947,114,0,
quiet_2,153,1776746710.8105278,92.63110160827637,2310.0924491882324,126,0,
quiet_2,238,1776746793.7140644,96.527099609375,1450.9170055389404,74,0,
quiet_2,259,1776746816.264522,101.70149803161621,2326.117515563965,121,0,
quiet_2,17,1776746564.0088108,99.8837947845459,1930.077314376831,101,0,
quiet_2,35,1776746574.716344,57.59429931640625,2274.6078968048096,127,0,
quiet_2,46,1776746591.1105895,102.6453971862793,2326.5750408172607,122,0,
quiet_2,220,1776746769.9255455,73.66490364074707,1958.388328552246,102,0,
quiet_2,279,1776746835.991742,103.88040542602539,2328.369140625,120,0,
quiet_2,169,1776746727.0235994,98.86693954467773,2321.41375541687,121,0,
quiet_2,203,1776746755.2810707,63.577890396118164,2320.0457096099854,120,0,
quiet_2,290,1776746843.5320377,107.74350166320801,1842.820167541504,98,0,
quiet_2,32,1776746573.163732,120.06545066833496,2323.7972259521484,124,0,
quiet_2,131,1776746686.6922176,83.8630199432373,2328.8888931274414,117,0,
quiet_2,136,1776746693.832408,97.5332260131836,2322.9012489318848,113,0,
quiet_2,173,1776746729.904715,101.35698318481445,2327.8863430023193,124,0,
quiet_2,206,1776746756.6668231,98.55914115905762,2302.243232727051,122,0,
quiet_2,212,1776746763.077987,100.92306137084961,1805.9890270233154,96,0,
quiet_2,228,1776746778.8042972,102.92840003967285,2320.2829360961914,126,0,
quiet_2,286,1776746841.102046,83.26911926269531,2321.970224380493,113,0,
quiet_2,117,1776746671.616887,104.39181327819824,2324.0723609924316,124,0,
quiet_2,127,1776746680.3542747,104.54511642456055,495.77975273132324,20,0,
quiet_2,201,1776746754.2918305,93.27864646911621,2313.0886554718018,118,0,
quiet_2,221,1776746770.6634064,80.41906356811523,2322.451591491699,118,0,
quiet_2,5,1776746554.2125213,109.73691940307617,590.3322696685791,25,0,
quiet_2,202,1776746754.9669137,95.05128860473633,2316.241502761841,122,0,
quiet_2,210,1776746762.0555284,97.51343727111816,2316.777229309082,118,0,
quiet_2,224,1776746775.4888468,67.08979606628418,2304.464340209961,126,0,
quiet_2,243,1776746797.4673333,113.98911476135254,2337.583065032959,124,0,
