tenant,request_id,submit_time,ttft_ms,total_latency_ms,tokens_out,error
quiet_user,124,1776630836.4072802,46.38242721557617,832.0035934448242,64,
quiet_user,149,1776630853.7208807,56.87117576599121,873.6424446105957,64,
quiet_user,24,1776630732.2471027,53.52497100830078,888.4732723236084,64,
quiet_user,74,1776630778.4476173,56.00261688232422,841.9404029846191,62,
quiet_user,230,1776630916.1072586,66.50376319885254,879.9586296081543,62,
quiet_user,110,1776630824.7652009,52.546024322509766,830.0831317901611,64,
quiet_user,159,1776630861.2131746,66.6952133178711,864.3906116485596,63,
quiet_user,190,1776630884.5908754,53.992509841918945,893.1972980499268,64,
quiet_user,255,1776630942.9734797,54.91495132446289,862.7591133117676,64,
quiet_user,42,1776630753.9224246,58.305978775024414,868.8075542449951,63,
quiet_user,77,1776630781.2341995,76.75457000732422,901.2372493743896,62,
quiet_user,128,1776630838.9575007,48.6598014831543,891.0729885101318,64,
quiet_user,158,1776630860.1462529,59.53097343444824,874.1295337677002,64,
quiet_user,281,1776630971.6921437,64.00060653686523,854.5553684234619,62,
quiet_user,287,1776630976.3072271,51.75042152404785,836.3702297210693,60,
quiet_user,26,1776630734.7978122,47.68657684326172,817.9547786712646,62,
quiet_user,253,1776630940.7192307,63.080549240112305,873.1057643890381,63,
quiet_user,200,1776630891.8410323,55.79972267150879,850.4242897033691,58,
quiet_user,246,1776630936.3738618,78.31072807312012,900.357723236084,62,
quiet_user,256,1776630943.206816,59.95821952819824,864.1979694366455,60,
quiet_user,309,1776630998.6365407,66.91694259643555,887.606143951416,60,
quiet_user,101,1776630809.9732926,49.088239669799805,838.0093574523926,64,
quiet_user,47,1776630758.15021,73.64630699157715,898.1802463531494,63,
quiet_user,68,1776630775.2561386,65.0796890258789,880.3994655609131,60,
quiet_user,82,1776630782.7373645,67.55995750427246,899.8556137084961,62,
quiet_user,88,1776630793.2793784,66.91718101501465,890.1464939117432,64,
quiet_user,266,1776630950.7871306,33.51092338562012,834.0332508087158,64,
quiet_user,2,1776630712.415315,2660.343647003174,3731.9836616516113,62,
quiet_user,312,1776631002.2171574,70.97005844116211,887.153148651123,58,
quiet_user,79,1776630781.3987815,54.169416427612305,893.2361602783203,64,
quiet_user,111,1776630825.0682712,44.97885704040527,857.7437400817871,64,
quiet_user,258,1776630944.1636593,60.07528305053711,863.1749153137207,63,
quiet_user,90,1776630796.667332,58.3953857421875,859.0800762176514,64,
quiet_user,247,1776630936.4758656,67.95310974121094,898.4665870666504,64,
quiet_user,161,1776630861.4789643,66.37358665466309,890.6753063201904,62,
quiet_user,237,1776630920.7902706,64.99624252319336,903.6929607391357,64,
quiet_user,286,1776630976.1132767,55.014610290527344,852.4186611175537,64,
quiet_user,257,1776630943.554779,74.9979019165039,881.049394607544,61,
quiet_user,166,1776630865.65614,72.63565063476562,863.3086681365967,63,
quiet_user,285,1776630975.3698156,68.13955307006836,849.7121334075928,63,
quiet_user,55,1776630765.683149,54.92115020751953,828.3905982971191,59,
quiet_user,303,1776630993.795762,57.83677101135254,935.3666305541992,64,
quiet_user,104,1776630815.7121706,69.63157653808594,895.890474319458,64,
quiet_user,180,1776630874.9518673,70.64557075500488,842.0538902282715,59,
quiet_user,181,1776630877.2159274,51.42664909362793,901.3962745666504,64,
quiet_user,6,1776630715.9347706,320.06263732910156,1302.5782108306885,62,
quiet_user,94,1776630804.3497725,70.3730583190918,872.9691505432129,63,
quiet_user,56,1776630765.9345183,61.396121978759766,844.301700592041,64,
quiet_user,195,1776630888.864315,47.55973815917969,840.7840728759766,64,
quiet_user,302,1776630992.037341,66.31064414978027,853.5261154174805,56,
