tenant,request_id,submit_time,ttft_ms,total_latency_ms,tokens_out,prompt_tokens,error
quiet_6,54,1776780108.58947,36.82541847229004,518.8474655151367,64,0,
quiet_6,16,1776780068.0561326,47.669410705566406,519.4623470306396,64,0,
quiet_6,33,1776780085.354728,42.749881744384766,497.1344470977783,62,0,
quiet_6,108,1776780164.2776852,34.82532501220703,500.1797676086426,64,0,
quiet_6,72,1776780130.930551,50.820112228393555,515.3932571411133,59,0,
quiet_6,137,1776780193.1194596,40.92907905578613,501.13868713378906,64,0,
quiet_6,147,1776780202.5169737,39.96396064758301,496.7641830444336,64,0,
quiet_6,20,1776780074.300048,42.95706748962402,504.23407554626465,59,0,
quiet_6,66,1776780125.9867358,50.531864166259766,506.1604976654053,62,0,
quiet_6,148,1776780205.39918,53.80749702453613,523.261308670044,62,0,
quiet_6,152,1776780209.2738633,59.839487075805664,526.7400741577148,63,0,
quiet_6,50,1776780103.3327775,48.464298248291016,501.77502632141113,56,0,
quiet_6,80,1776780137.78246,37.97769546508789,508.46242904663086,64,0,
quiet_6,56,1776780109.5780768,44.62265968322754,512.2005939483643,64,0,
quiet_6,21,1776780077.6854136,47.78003692626953,515.6750679016113,64,0,
quiet_6,30,1776780084.6536186,45.72343826293945,513.8888359069824,64,0,
quiet_6,70,1776780127.5456293,41.87893867492676,508.5711479187012,56,0,
quiet_6,161,1776780215.9757688,48.79498481750488,508.1520080566406,62,0,
quiet_6,22,1776780078.4683034,42.122602462768555,520.8055973052979,60,0,
quiet_6,104,1776780161.629096,60.961008071899414,525.3214836120605,62,0,
quiet_6,145,1776780200.759396,36.72313690185547,502.2897720336914,61,0,
quiet_6,15,1776780067.9097269,59.324026107788086,525.9678363800049,63,0,
quiet_6,129,1776780186.5739574,56.36954307556152,504.26268577575684,62,0,
quiet_6,156,1776780212.4800792,55.15027046203613,511.3058090209961,63,0,
quiet_6,29,1776780084.299788,48.41256141662598,513.303279876709,62,0,
quiet_6,43,1776780093.268969,44.57736015319824,503.89862060546875,60,0,
quiet_6,67,1776780126.0291383,45.53079605102539,510.8616352081299,63,0,
quiet_6,85,1776780142.321041,46.845436096191406,509.5093250274658,64,0,
quiet_6,153,1776780209.634228,44.858455657958984,522.6259231567383,60,0,
quiet_6,37,1776780088.4113672,37.69373893737793,501.0383129119873,64,0,
quiet_6,106,1776780162.9313998,35.40349006652832,494.4801330566406,64,0,
quiet_6,124,1776780182.4895957,49.87597465515137,517.7233219146729,64,0,
quiet_6,77,1776780133.7897105,50.55975914001465,512.3515129089355,63,0,
quiet_6,84,1776780142.2195168,42.397499084472656,498.59118461608887,63,0,
quiet_6,171,1776780231.0814784,38.248300552368164,505.2499771118164,64,0,
quiet_6,58,1776780114.7882705,50.62413215637207,523.3640670776367,64,0,
quiet_6,144,1776780199.9922967,57.749271392822266,530.3587913513184,60,0,
quiet_6,48,1776780101.0384552,49.11446571350098,516.4039134979248,55,0,
quiet_6,61,1776780117.4758124,48.42853546142578,500.39076805114746,57,0,
quiet_6,166,1776780222.359295,57.56783485412598,514.8272514343262,63,0,
quiet_6,2,1776780055.7477849,54.87775802612305,526.1058807373047,64,0,
quiet_6,0,1776780054.93534,129.241943359375,611.5977764129639,63,0,
quiet_6,18,1776780071.67467,49.120426177978516,502.3767948150635,63,0,
quiet_6,122,1776780181.752182,45.36294937133789,515.1026248931885,64,0,
quiet_6,74,1776780131.6651943,49.55720901489258,536.7681980133057,64,0,
quiet_6,98,1776780153.073546,60.93907356262207,528.7120342254639,62,0,
quiet_6,112,1776780169.729418,44.41022872924805,508.91900062561035,63,0,
quiet_6,114,1776780170.6576257,59.58414077758789,538.081169128418,64,0,
quiet_6,51,1776780104.050268,50.141096115112305,511.5187168121338,62,0,
quiet_6,120,1776780176.8302248,48.850297927856445,507.49921798706055,64,0,
quiet_6,96,1776780149.3776958,46.25105857849121,509.4738006591797,64,0,
quiet_6,125,1776780182.7510679,37.55640983581543,502.03466415405273,64,0,
quiet_6,159,1776780214.26852,51.613569259643555,511.77096366882324,64,0,
quiet_6,40,1776780090.7092557,58.454275131225586,523.404598236084,60,0,
quiet_6,36,1776780088.131245,48.66647720336914,512.507438659668,64,0,
quiet_6,47,1776780098.6633527,48.185110092163086,513.9737129211426,64,0,
quiet_6,59,1776780115.0380347,50.50778388977051,537.473201751709,64,0,
quiet_6,87,1776780142.6842625,48.8734245300293,514.8239135742188,64,0,
quiet_6,60,1776780117.1725173,39.61348533630371,503.01504135131836,63,0,
quiet_6,109,1776780164.9191098,45.693397521972656,523.2598781585693,64,0,
quiet_6,158,1776780213.619966,58.84552001953125,522.9229927062988,63,0,
quiet_6,41,1776780091.6610408,47.188758850097656,511.78789138793945,63,0,
quiet_6,63,1776780119.2266636,46.63872718811035,510.7285976409912,64,0,
quiet_6,141,1776780199.2984352,47.60479927062988,520.6429958343506,63,0,
quiet_6,6,1776780059.9891472,57.211875915527344,526.2269973754883,59,0,
quiet_6,35,1776780087.0901139,41.275978088378906,510.0858211517334,63,0,
quiet_6,162,1776780217.0946841,52.52695083618164,500.4234313964844,63,0,
quiet_6,105,1776780161.9884367,50.20785331726074,510.7607841491699,59,0,
quiet_6,99,1776780153.942344,49.76367950439453,508.9840888977051,57,0,
quiet_6,64,1776780120.155036,38.70272636413574,509.1078281402588,59,0,
quiet_6,78,1776780133.891592,45.32599449157715,514.0862464904785,61,0,
quiet_6,126,1776780183.0866203,54.624080657958984,505.709171295166,60,0,
quiet_6,32,1776780085.2455864,45.598506927490234,495.13697624206543,63,0,
quiet_6,42,1776780091.8530765,41.85771942138672,513.3922100067139,61,0,
quiet_6,143,1776780199.9131029,58.587074279785156,524.9576568603516,63,0,
quiet_6,8,1776780060.8728595,41.37563705444336,495.5925941467285,61,0,
quiet_6,65,1776780125.9387383,43.06769371032715,506.5643787384033,64,0,
quiet_6,49,1776780102.38614,44.615983963012695,507.2658061981201,61,0,
quiet_6,45,1776780096.6018593,43.643951416015625,506.3602924346924,63,0,
quiet_6,82,1776780138.3107955,44.40736770629883,510.39838790893555,64,0,
quiet_6,83,1776780139.4446974,50.4763126373291,505.7563781738281,62,0,
quiet_6,88,1776780143.3140173,60.31322479248047,529.0021896362305,62,0,
quiet_6,169,1776780225.5075622,58.52174758911133,522.7227210998535,61,0,
quiet_6,25,1776780080.4704542,46.30017280578613,506.10876083374023,63,0,
quiet_6,26,1776780081.6581888,32.68790245056152,497.0121383666992,64,0,
quiet_6,116,1776780173.4720883,56.78725242614746,521.5113162994385,64,0,
quiet_6,121,1776780181.1185853,52.640438079833984,527.6775360107422,61,0,
quiet_6,5,1776780058.051517,47.803401947021484,500.5011558532715,64,0,
quiet_6,31,1776780084.8278663,51.54275894165039,512.3152732849121,64,0,
quiet_6,73,1776780131.3053293,38.12456130981445,524.3775844573975,64,0,
quiet_6,173,1776780231.6177843,55.08685111999512,561.4876747131348,61,0,
quiet_6,102,1776780158.9759574,42.54031181335449,518.0947780609131,64,0,
quiet_6,4,1776780057.0554414,40.82798957824707,508.1784725189209,64,0,
quiet_6,119,1776780176.1479049,44.53611373901367,506.26611709594727,58,0,
quiet_6,151,1776780208.4780006,36.98873519897461,507.06005096435547,64,0,
quiet_6,167,1776780223.1527946,35.1412296295166,497.64394760131836,64,0,
quiet_6,13,1776780066.0316746,46.44131660461426,518.136739730835,64,0,
quiet_6,154,1776780209.874942,63.53592872619629,539.8440361022949,53,0,
quiet_6,23,1776780078.479754,39.663076400756836,518.8944339752197,63,0,
quiet_6,90,1776780145.3467205,53.09915542602539,518.6550617218018,54,0,
quiet_6,128,1776780185.304304,54.92854118347168,533.4160327911377,64,0,
quiet_6,103,1776780161.368034,47.537803649902344,526.7682075500488,61,0,
quiet_6,170,1776780230.5166728,36.43226623535156,506.1349868774414,64,0,
quiet_6,79,1776780135.364222,46.63491249084473,515.6052112579346,64,0,
quiet_6,97,1776780150.7530317,44.944047927856445,508.1968307495117,58,0,
quiet_6,9,1776780060.9735105,49.73793029785156,510.2119445800781,61,0,
quiet_6,132,1776780188.1232073,46.414852142333984,510.00332832336426,64,0,
quiet_6,69,1776780126.8320692,38.33603858947754,516.5636539459229,64,0,
quiet_6,149,1776780206.4055655,41.49460792541504,507.6632499694824,60,0,
quiet_6,12,1776780064.9487476,39.62898254394531,512.7670764923096,64,0,
quiet_6,1,1776780055.3564806,62.44230270385742,534.0826511383057,64,0,
quiet_6,115,1776780170.7322786,50.91047286987305,518.3839797973633,63,0,
quiet_6,133,1776780188.2498915,54.08906936645508,505.01012802124023,61,0,
quiet_6,71,1776780130.2954319,42.53888130187988,523.2720375061035,64,0,
quiet_6,139,1776780194.1756232,31.98075294494629,498.2607364654541,61,0,
quiet_6,146,1776780201.9940991,94.96498107910156,566.5030479431152,63,0,
quiet_6,92,1776780146.1030066,59.418678283691406,520.8995342254639,63,0,
quiet_6,157,1776780212.8650947,43.85733604431152,517.8146362304688,64,0,
quiet_6,11,1776780061.6818027,53.627729415893555,507.274866104126,62,0,
quiet_6,28,1776780084.0851007,46.83423042297363,512.3744010925293,64,0,
quiet_6,81,1776780138.2251465,47.44553565979004,514.4031047821045,60,0,
quiet_6,155,1776780210.2867742,48.60424995422363,523.2377052307129,59,0,
quiet_6,38,1776780089.1557465,39.59798812866211,504.38690185546875,64,0,
quiet_6,62,1776780117.7917225,32.604217529296875,493.58582496643066,64,0,
quiet_6,68,1776780126.1235,48.184871673583984,512.8612518310547,64,0,
quiet_6,172,1776780231.2461214,43.807029724121094,501.1322498321533,64,0,
quiet_6,130,1776780186.786492,45.17340660095215,491.44601821899414,64,0,
quiet_6,94,1776780147.879449,39.97492790222168,501.86753273010254,64,0,
quiet_6,136,1776780191.2247,43.313026428222656,510.87188720703125,64,0,
quiet_6,52,1776780104.966774,45.55916786193848,505.3436756134033,64,0,
quiet_6,57,1776780112.6221337,51.93495750427246,512.5312805175781,61,0,
quiet_6,27,1776780082.233235,47.60122299194336,503.7350654602051,62,0,
quiet_6,95,1776780147.8956883,41.81504249572754,506.0703754425049,64,0,
quiet_6,117,1776780173.711563,45.09925842285156,503.1731128692627,59,0,
quiet_6,135,1776780190.4783742,40.7717227935791,513.8065814971924,61,0,
quiet_6,165,1776780220.5445383,39.91246223449707,509.56130027770996,64,0,
quiet_6,53,1776780108.5802352,36.37862205505371,522.4409103393555,64,0,
quiet_6,134,1776780189.1475604,51.32722854614258,504.56929206848145,63,0,
quiet_6,160,1776780214.7422962,51.11813545227051,506.5186023712158,56,0,
quiet_6,163,1776780217.7759745,45.619964599609375,509.30261611938477,63,0,
quiet_6,39,1776780090.2604594,50.41027069091797,518.8698768615723,63,0,
quiet_6,75,1776780133.4278474,61.24567985534668,524.2669582366943,62,0,
quiet_6,91,1776780146.0106077,37.44840621948242,506.5338611602783,64,0,
quiet_6,19,1776780072.8568058,51.44166946411133,515.6667232513428,63,0,
quiet_6,107,1776780163.5943825,52.420854568481445,509.6302032470703,56,0,
quiet_6,131,1776780186.796802,44.59714889526367,492.0790195465088,60,0,
quiet_6,44,1776780093.35473,55.649518966674805,510.32090187072754,63,0,
quiet_6,110,1776780165.1344113,49.610137939453125,528.052568435669,61,0,
quiet_6,142,1776780199.6738715,49.93081092834473,511.1122131347656,63,0,
quiet_6,46,1776780097.2110033,54.534196853637695,512.758731842041,63,0,
quiet_6,101,1776780158.5721455,52.63805389404297,519.5331573486328,62,0,
quiet_6,3,1776780056.8881845,33.78629684448242,502.7353763580322,61,0,
quiet_6,10,1776780061.3691533,57.587385177612305,521.6176509857178,63,0,
quiet_6,24,1776780080.4037974,42.83261299133301,505.17845153808594,60,0,
quiet_6,168,1776780224.9720185,47.48249053955078,535.4495048522949,63,0,
