2026/04/19 15:47:53.892, 1 MiB, 81920 MiB, 0 %, 64.55 W
2026/04/19 15:47:54.950, 1 MiB, 81920 MiB, 0 %, 64.55 W
2026/04/19 15:47:56.000, 1 MiB, 81920 MiB, 0 %, 64.55 W
2026/04/19 15:47:57.054, 1 MiB, 81920 MiB, 0 %, 64.55 W
2026/04/19 15:47:58.114, 1 MiB, 81920 MiB, 0 %, 64.55 W
2026/04/19 15:47:59.164, 1 MiB, 81920 MiB, 0 %, 64.61 W
2026/04/19 15:48:00.214, 1 MiB, 81920 MiB, 0 %, 64.55 W
2026/04/19 15:48:01.265, 1 MiB, 81920 MiB, 0 %, 64.61 W
2026/04/19 15:48:02.316, 1 MiB, 81920 MiB, 0 %, 64.61 W
2026/04/19 15:48:03.367, 1 MiB, 81920 MiB, 0 %, 64.55 W
2026/04/19 15:48:04.416, 1 MiB, 81920 MiB, 0 %, 64.61 W
2026/04/19 15:48:05.467, 1 MiB, 81920 MiB, 0 %, 64.55 W
2026/04/19 15:48:06.517, 1 MiB, 81920 MiB, 0 %, 64.88 W
2026/04/19 15:48:07.569, 1 MiB, 81920 MiB, 0 %, 64.55 W
2026/04/19 15:48:08.618, 1 MiB, 81920 MiB, 0 %, 64.61 W
2026/04/19 15:48:09.660, 1 MiB, 81920 MiB, 0 %, 64.68 W
2026/04/19 15:48:10.709, 1 MiB, 81920 MiB, 0 %, 64.68 W
2026/04/19 15:48:11.758, 1 MiB, 81920 MiB, 0 %, 64.68 W
2026/04/19 15:48:12.863, 1 MiB, 81920 MiB, 0 %, 64.68 W
2026/04/19 15:48:13.911, 1 MiB, 81920 MiB, 0 %, 64.81 W
2026/04/19 15:48:14.962, 1 MiB, 81920 MiB, 0 %, 64.81 W
2026/04/19 15:48:16.061, 1 MiB, 81920 MiB, 0 %, 64.88 W
2026/04/19 15:48:17.112, 1 MiB, 81920 MiB, 0 %, 64.81 W
2026/04/19 15:48:18.163, 1 MiB, 81920 MiB, 0 %, 64.81 W
2026/04/19 15:48:19.216, 1 MiB, 81920 MiB, 0 %, 64.81 W
2026/04/19 15:48:20.270, 1 MiB, 81920 MiB, 0 %, 64.88 W
2026/04/19 15:48:21.321, 2879 MiB, 81920 MiB, 8 %, 74.95 W
2026/04/19 15:48:22.370, 15865 MiB, 81920 MiB, 0 %, 74.87 W
2026/04/19 15:48:23.421, 15865 MiB, 81920 MiB, 0 %, 74.87 W
2026/04/19 15:48:24.470, 15865 MiB, 81920 MiB, 0 %, 74.87 W
2026/04/19 15:48:25.520, 15865 MiB, 81920 MiB, 0 %, 75.14 W
2026/04/19 15:48:26.571, 15865 MiB, 81920 MiB, 0 %, 74.87 W
2026/04/19 15:48:27.623, 15865 MiB, 81920 MiB, 0 %, 75.14 W
2026/04/19 15:48:28.675, 15865 MiB, 81920 MiB, 34 %, 76.06 W
2026/04/19 15:48:29.725, 15865 MiB, 81920 MiB, 37 %, 76.06 W
2026/04/19 15:48:30.773, 15865 MiB, 81920 MiB, 38 %, 75.14 W
2026/04/19 15:48:31.824, 17023 MiB, 81920 MiB, 2 %, 247.18 W
2026/04/19 15:48:32.878, 68235 MiB, 81920 MiB, 15 %, 94.98 W
2026/04/19 15:48:33.931, 68237 MiB, 81920 MiB, 0 %, 75.54 W
2026/04/19 15:48:34.990, 68241 MiB, 81920 MiB, 0 %, 75.46 W
2026/04/19 15:48:36.036, 68243 MiB, 81920 MiB, 0 %, 75.54 W
2026/04/19 15:48:37.086, 68383 MiB, 81920 MiB, 26 %, 80.79 W
2026/04/19 15:48:38.136, 68393 MiB, 81920 MiB, 1 %, 75.74 W
2026/04/19 15:48:39.185, 68369 MiB, 81920 MiB, 25 %, 75.74 W
2026/04/19 15:48:40.235, 68415 MiB, 81920 MiB, 20 %, 75.74 W
2026/04/19 15:48:41.287, 68413 MiB, 81920 MiB, 0 %, 76.06 W
2026/04/19 15:48:42.338, 68401 MiB, 81920 MiB, 24 %, 75.74 W
