2026/04/19 15:12:36.260, 1 MiB, 81920 MiB, 0 %, 64.41 W
2026/04/19 15:12:37.291, 1 MiB, 81920 MiB, 0 %, 64.41 W
2026/04/19 15:12:38.322, 1 MiB, 81920 MiB, 0 %, 64.41 W
2026/04/19 15:12:39.359, 1 MiB, 81920 MiB, 0 %, 64.41 W
2026/04/19 15:12:40.390, 1 MiB, 81920 MiB, 0 %, 64.41 W
2026/04/19 15:12:41.422, 1 MiB, 81920 MiB, 0 %, 64.28 W
2026/04/19 15:12:42.453, 1 MiB, 81920 MiB, 0 %, 64.34 W
2026/04/19 15:12:43.486, 1 MiB, 81920 MiB, 0 %, 64.41 W
2026/04/19 15:12:44.516, 1 MiB, 81920 MiB, 0 %, 64.41 W
2026/04/19 15:12:45.546, 1 MiB, 81920 MiB, 0 %, 64.34 W
2026/04/19 15:12:46.576, 1 MiB, 81920 MiB, 0 %, 64.34 W
2026/04/19 15:12:47.607, 1 MiB, 81920 MiB, 0 %, 64.41 W
2026/04/19 15:12:48.643, 1 MiB, 81920 MiB, 0 %, 64.48 W
2026/04/19 15:12:49.674, 1 MiB, 81920 MiB, 0 %, 64.34 W
2026/04/19 15:12:50.710, 1 MiB, 81920 MiB, 0 %, 64.41 W
2026/04/19 15:12:51.742, 1 MiB, 81920 MiB, 0 %, 64.34 W
2026/04/19 15:12:52.775, 1 MiB, 81920 MiB, 0 %, 64.41 W
2026/04/19 15:12:53.806, 1 MiB, 81920 MiB, 0 %, 64.41 W
2026/04/19 15:12:54.838, 1 MiB, 81920 MiB, 0 %, 64.15 W
2026/04/19 15:12:55.875, 1 MiB, 81920 MiB, 0 %, 64.41 W
2026/04/19 15:12:56.908, 1 MiB, 81920 MiB, 0 %, 64.41 W
2026/04/19 15:12:57.940, 1 MiB, 81920 MiB, 0 %, 64.34 W
2026/04/19 15:12:58.972, 1 MiB, 81920 MiB, 0 %, 64.41 W
2026/04/19 15:13:00.003, 1 MiB, 81920 MiB, 0 %, 64.41 W
2026/04/19 15:13:01.034, 1 MiB, 81920 MiB, 0 %, 64.34 W
2026/04/19 15:13:02.066, 423 MiB, 81920 MiB, 0 %, 75.10 W
2026/04/19 15:13:03.101, 15865 MiB, 81920 MiB, 0 %, 75.10 W
2026/04/19 15:13:04.131, 15865 MiB, 81920 MiB, 0 %, 75.02 W
2026/04/19 15:13:05.163, 15865 MiB, 81920 MiB, 0 %, 75.02 W
2026/04/19 15:13:06.194, 15865 MiB, 81920 MiB, 0 %, 75.10 W
2026/04/19 15:13:07.227, 15865 MiB, 81920 MiB, 0 %, 75.10 W
2026/04/19 15:13:08.260, 15865 MiB, 81920 MiB, 0 %, 75.10 W
2026/04/19 15:13:09.290, 15865 MiB, 81920 MiB, 12 %, 76.30 W
2026/04/19 15:13:10.321, 15865 MiB, 81920 MiB, 41 %, 83.99 W
2026/04/19 15:13:11.350, 17023 MiB, 81920 MiB, 65 %, 325.24 W
2026/04/19 15:13:12.381, 68109 MiB, 81920 MiB, 0 %, 95.78 W
2026/04/19 15:13:13.413, 68111 MiB, 81920 MiB, 1 %, 76.49 W
2026/04/19 15:13:14.446, 68113 MiB, 81920 MiB, 1 %, 75.29 W
2026/04/19 15:13:15.476, 68191 MiB, 81920 MiB, 3 %, 75.70 W
2026/04/19 15:13:16.510, 68221 MiB, 81920 MiB, 1 %, 75.37 W
2026/04/19 15:13:17.542, 68267 MiB, 81920 MiB, 1 %, 75.37 W
2026/04/19 15:13:18.570, 68277 MiB, 81920 MiB, 25 %, 75.78 W
2026/04/19 15:13:19.602, 68255 MiB, 81920 MiB, 24 %, 75.70 W
2026/04/19 15:13:20.634, 68265 MiB, 81920 MiB, 0 %, 75.29 W
2026/04/19 15:13:21.664, 68299 MiB, 81920 MiB, 2 %, 156.26 W
2026/04/19 15:13:22.696, 68289 MiB, 81920 MiB, 18 %, 75.29 W
2026/04/19 15:13:23.730, 68309 MiB, 81920 MiB, 0 %, 75.29 W
2026/04/19 15:13:24.760, 68317 MiB, 81920 MiB, 17 %, 75.29 W
2026/04/19 15:13:25.793, 68333 MiB, 81920 MiB, 4 %, 75.37 W
2026/04/19 15:13:26.832, 68341 MiB, 81920 MiB, 15 %, 75.45 W
2026/04/19 15:13:27.865, 68355 MiB, 81920 MiB, 0 %, 75.37 W
2026/04/19 15:13:28.898, 68363 MiB, 81920 MiB, 11 %, 75.37 W
2026/04/19 15:13:29.932, 68377 MiB, 81920 MiB, 0 %, 107.06 W
2026/04/19 15:13:30.963, 68383 MiB, 81920 MiB, 0 %, 75.29 W
2026/04/19 15:13:31.999, 68383 MiB, 81920 MiB, 0 %, 75.29 W
2026/04/19 15:13:33.036, 68383 MiB, 81920 MiB, 0 %, 75.29 W
2026/04/19 15:13:34.066, 68383 MiB, 81920 MiB, 0 %, 75.22 W
2026/04/19 15:13:35.101, 68383 MiB, 81920 MiB, 0 %, 75.29 W
2026/04/19 15:13:36.133, 68383 MiB, 81920 MiB, 0 %, 75.29 W
2026/04/19 15:13:37.170, 68383 MiB, 81920 MiB, 0 %, 75.29 W
2026/04/19 15:13:38.203, 68383 MiB, 81920 MiB, 0 %, 75.29 W
2026/04/19 15:13:39.240, 68383 MiB, 81920 MiB, 0 %, 75.18 W
2026/04/19 15:13:40.274, 68383 MiB, 81920 MiB, 0 %, 75.37 W
2026/04/19 15:13:41.318, 68383 MiB, 81920 MiB, 0 %, 75.37 W
2026/04/19 15:13:42.349, 68383 MiB, 81920 MiB, 0 %, 75.29 W
2026/04/19 15:13:43.382, 68387 MiB, 81920 MiB, 79 %, 275.52 W
2026/04/19 15:13:44.416, 68723 MiB, 81920 MiB, 84 %, 268.11 W
2026/04/19 15:13:45.447, 69711 MiB, 81920 MiB, 77 %, 252.43 W
2026/04/19 15:13:46.480, 70943 MiB, 81920 MiB, 80 %, 247.36 W
2026/04/19 15:13:47.515, 71665 MiB, 81920 MiB, 81 %, 327.30 W
2026/04/19 15:13:48.552, 71665 MiB, 81920 MiB, 76 %, 275.55 W
2026/04/19 15:13:49.585, 71665 MiB, 81920 MiB, 74 %, 315.57 W
2026/04/19 15:13:50.618, 71665 MiB, 81920 MiB, 78 %, 318.57 W
2026/04/19 15:13:51.652, 71665 MiB, 81920 MiB, 80 %, 275.50 W
2026/04/19 15:13:52.687, 71665 MiB, 81920 MiB, 81 %, 249.95 W
2026/04/19 15:13:53.720, 71665 MiB, 81920 MiB, 75 %, 197.63 W
2026/04/19 15:13:54.753, 71665 MiB, 81920 MiB, 76 %, 306.69 W
2026/04/19 15:13:55.786, 71665 MiB, 81920 MiB, 81 %, 313.17 W
2026/04/19 15:13:56.818, 71665 MiB, 81920 MiB, 73 %, 315.57 W
2026/04/19 15:13:57.852, 71665 MiB, 81920 MiB, 76 %, 320.30 W
2026/04/19 15:13:58.881, 71665 MiB, 81920 MiB, 75 %, 285.33 W
2026/04/19 15:13:59.914, 71665 MiB, 81920 MiB, 80 %, 290.67 W
2026/04/19 15:14:00.955, 71665 MiB, 81920 MiB, 75 %, 234.25 W
2026/04/19 15:14:01.989, 71665 MiB, 81920 MiB, 72 %, 269.58 W
2026/04/19 15:14:03.021, 71665 MiB, 81920 MiB, 77 %, 283.83 W
2026/04/19 15:14:04.057, 71665 MiB, 81920 MiB, 80 %, 282.94 W
2026/04/19 15:14:05.094, 71665 MiB, 81920 MiB, 81 %, 306.96 W
2026/04/19 15:14:06.125, 71665 MiB, 81920 MiB, 74 %, 279.10 W
2026/04/19 15:14:07.160, 71665 MiB, 81920 MiB, 79 %, 312.30 W
2026/04/19 15:14:08.189, 71665 MiB, 81920 MiB, 80 %, 312.02 W
2026/04/19 15:14:09.223, 71665 MiB, 81920 MiB, 78 %, 290.36 W
2026/04/19 15:14:10.262, 71665 MiB, 81920 MiB, 75 %, 322.04 W
2026/04/19 15:14:11.301, 71665 MiB, 81920 MiB, 79 %, 260.64 W
2026/04/19 15:14:12.334, 71665 MiB, 81920 MiB, 81 %, 328.91 W
2026/04/19 15:14:13.370, 71665 MiB, 81920 MiB, 80 %, 277.57 W
2026/04/19 15:14:14.404, 71665 MiB, 81920 MiB, 75 %, 281.73 W
2026/04/19 15:14:15.438, 71665 MiB, 81920 MiB, 79 %, 256.49 W
2026/04/19 15:14:16.470, 71665 MiB, 81920 MiB, 80 %, 328.93 W
2026/04/19 15:14:17.504, 71665 MiB, 81920 MiB, 79 %, 250.89 W
2026/04/19 15:14:18.535, 71665 MiB, 81920 MiB, 80 %, 293.01 W
2026/04/19 15:14:19.569, 71665 MiB, 81920 MiB, 78 %, 331.60 W
2026/04/19 15:14:20.602, 71665 MiB, 81920 MiB, 78 %, 326.58 W
2026/04/19 15:14:21.639, 71665 MiB, 81920 MiB, 80 %, 327.11 W
2026/04/19 15:14:22.683, 71665 MiB, 81920 MiB, 78 %, 288.57 W
2026/04/19 15:14:23.716, 71665 MiB, 81920 MiB, 81 %, 328.91 W
2026/04/19 15:14:24.750, 71665 MiB, 81920 MiB, 77 %, 200.17 W
2026/04/19 15:14:25.783, 71665 MiB, 81920 MiB, 79 %, 333.65 W
2026/04/19 15:14:26.820, 71665 MiB, 81920 MiB, 79 %, 215.54 W
2026/04/19 15:14:27.850, 71665 MiB, 81920 MiB, 80 %, 315.89 W
